miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-454	hg19:17:57215150-57215171:-	6	1.963588	N	mature,MIMAT0003885
hsa-mir-454	hg19:17:57215153-57215171:-	1	0.327265	N	mature,MIMAT0003885
hsa-mir-454	hg19:17:57215190-57215211:-	2	0.654529	N	star,MIMAT0003884
hsa-mir-454	hg19:17:57215211-57215230:-	1	0.327265	N	precursor
hsa-mir-454	hg19:17:57215211-57215232:-	2	0.654529	N	precursor
hsa-mir-455	hg19:9:116971728-116971746:+	3	0.981794	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971728-116971748:+	5	1.636323	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971728-116971749:+	5	1.636323	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971728-116971751:+	2	0.654529	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971729-116971747:+	3	0.981794	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971729-116971748:+	3	0.981794	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971729-116971749:+	1	0.327265	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971729-116971750:+	24	7.854352	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971729-116971751:+	360	117.815273	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971729-116971752:+	8	2.618117	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971729-116971753:+	2	0.654529	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971730-116971751:+	2	0.654529	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971731-116971752:+	3	0.981794	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971731-116971753:+	25	8.181616	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971731-116971754:+	1	0.327265	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971733-116971753:+	1	0.327265	N	mature,MIMAT0003150
hsa-mir-455	hg19:9:116971764-116971784:+	1	0.327265	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971764-116971786:+	1	0.327265	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971765-116971783:+	2	0.654529	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971765-116971784:+	2	0.654529	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971765-116971785:+	6	1.963588	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971765-116971786:+	43	14.072380	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971765-116971787:+	65	21.272202	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971765-116971788:+	24	7.854352	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971765-116971789:+	1	0.327265	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971766-116971786:+	2	0.654529	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971766-116971787:+	30	9.817939	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971766-116971788:+	22	7.199822	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971767-116971784:+	5	1.636323	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971767-116971785:+	13	4.254440	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971767-116971786:+	89	29.126554	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971767-116971787:+	608	198.976905	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971767-116971788:+	560	183.268202	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971767-116971789:+	182	59.562166	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971767-116971790:+	2	0.654529	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971768-116971788:+	2	0.654529	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971768-116971789:+	3	0.981794	N	mature,MIMAT0004784
hsa-mir-455	hg19:9:116971768-116971790:+	2	0.654529	N	mature,MIMAT0004784
hsa-mir-483	hg19:11:2155370-2155392:-	2	0.654529	N	mature,MIMAT0002173
hsa-mir-483	hg19:11:2155371-2155393:-	1	0.327265	N	mature,MIMAT0002173
hsa-mir-483	hg19:11:2155372-2155393:-	3	0.981794	N	mature,MIMAT0002173
hsa-mir-483	hg19:11:2155408-2155432:-	1	0.327265	N	mature,MIMAT0004761
hsa-mir-483	hg19:11:2155411-2155433:-	4	1.309059	N	mature,MIMAT0004761
hsa-mir-483	hg19:11:2155412-2155433:-	1	0.327265	N	mature,MIMAT0004761
hsa-mir-484	hg19:16:15737158-15737178:+	48	15.708703	N	mature,MIMAT0002174
hsa-mir-484	hg19:16:15737158-15737179:+	197	64.471135	N	mature,MIMAT0002174
hsa-mir-484	hg19:16:15737158-15737180:+	146	47.780638	N	mature,MIMAT0002174
hsa-mir-484	hg19:16:15737158-15737181:+	20	6.545293	N	mature,MIMAT0002174
hsa-mir-485	hg19:14:101521801-101521821:+	1	0.327265	N	mature,MIMAT0002176
hsa-mir-485	hg19:14:101521801-101521823:+	4	1.309059	N	mature,MIMAT0002176
hsa-mir-486	hg19:8:41517961-41517982:-	10	3.272646	N	mature,MIMAT0004762
hsa-mir-486	hg19:8:41517962-41517982:-	3	0.981794	N	mature,MIMAT0004762
hsa-mir-486	hg19:8:41517963-41517983:-	1	0.327265	N	mature,MIMAT0004762
hsa-mir-486	hg19:8:41518001-41518022:-	2	0.654529	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518001-41518024:-	7	2.290853	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518002-41518022:-	9	2.945382	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518002-41518024:-	7163	2344.196665	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518003-41518022:-	4	1.309059	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518003-41518023:-	2	0.654529	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518003-41518024:-	5013	1640.577674	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518003-41518025:-	5	1.636323	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518004-41518024:-	1082	354.100348	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518005-41518024:-	10	3.272646	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518006-41518024:-	4	1.309059	N	mature,MIMAT0002177
hsa-mir-486	hg19:8:41518007-41518024:-	1	0.327265	N	mature,MIMAT0002177
hsa-mir-487b	hg19:14:101512842-101512863:+	3	0.981794	N	mature,MIMAT0003180
hsa-mir-487b	hg19:14:101512842-101512864:+	4	1.309059	N	mature,MIMAT0003180
hsa-mir-491	hg19:9:20716119-20716141:+	1	0.327265	N	mature,MIMAT0002807
hsa-mir-491	hg19:9:20716153-20716175:+	3	0.981794	N	mature,MIMAT0004765
hsa-mir-493	hg19:14:101335412-101335432:+	1	0.327265	N	star,MIMAT0002813
hsa-mir-493	hg19:14:101335412-101335433:+	1	0.327265	N	star,MIMAT0002813
hsa-mir-493	hg19:14:101335453-101335474:+	3	0.981794	N	mature,MIMAT0003161
hsa-mir-494	hg19:14:101496018-101496037:+	1	0.327265	N	mature,MIMAT0002816
hsa-mir-494	hg19:14:101496018-101496040:+	1	0.327265	N	mature,MIMAT0002816
hsa-mir-494	hg19:14:101496018-101496041:+	1	0.327265	N	mature,MIMAT0002816
hsa-mir-495	hg19:14:101500086-101500105:+	1	0.327265	N	unannotated
hsa-mir-495	hg19:14:101500141-101500163:+	1	0.327265	N	mature,MIMAT0002817
hsa-mir-495	hg19:14:101500141-101500164:+	1	0.327265	N	mature,MIMAT0002817
hsa-mir-495	hg19:14:101500142-101500163:+	1	0.327265	N	mature,MIMAT0002817
hsa-mir-495	hg19:14:101500143-101500163:+	1	0.327265	N	mature,MIMAT0002817
hsa-mir-496	hg19:14:101526912-101526933:+	1	0.327265	N	unannotated
hsa-mir-496	hg19:14:101526913-101526933:+	1	0.327265	N	unannotated
hsa-mir-496	hg19:14:101526914-101526933:+	1	0.327265	N	unannotated
hsa-mir-497	hg19:17:6921297-6921318:-	1	0.327265	N	mature,MIMAT0002820
hsa-mir-497	hg19:17:6921297-6921319:-	3	0.981794	N	mature,MIMAT0002820
hsa-mir-497	hg19:17:6921298-6921319:-	10	3.272646	N	mature,MIMAT0002820
hsa-mir-497	hg19:17:6921299-6921319:-	1	0.327265	N	mature,MIMAT0002820
hsa-mir-499	hg19:20:33578211-33578232:+	1	0.327265	N	mature,MIMAT0002870
hsa-mir-500a	hg19:X:49773051-49773072:+	2	0.654529	Y	mature,MIMAT0004773
hsa-mir-500a	hg19:X:49773051-49773073:+	7	2.290853	Y	mature,MIMAT0004773
hsa-mir-500a	hg19:X:49773051-49773074:+	3	0.981794	Y	mature,MIMAT0004773
hsa-mir-500a	hg19:X:49773051-49773075:+	2	0.654529	Y	mature,MIMAT0004773
hsa-mir-500a	hg19:X:49773089-49773109:+	13	4.254440	Y	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773089-49773110:+	5	1.636323	Y	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773089-49773112:+	8	2.618117	N	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773089-49773113:+	2	0.654529	N	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773090-49773109:+	2	0.654529	Y	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773090-49773110:+	1	0.327265	Y	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773090-49773111:+	1	0.327265	N	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773090-49773112:+	120	39.271758	N	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773090-49773113:+	165	53.998667	N	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773090-49773114:+	1	0.327265	N	star,MIMAT0002871
hsa-mir-500a	hg19:X:49773091-49773113:+	2	0.654529	N	star,MIMAT0002871
hsa-mir-500b	hg19:X:49775289-49775310:+	2	0.654529	Y	mature,MIMAT0016925
hsa-mir-500b	hg19:X:49775289-49775311:+	7	2.290853	Y	mature,MIMAT0016925
hsa-mir-500b	hg19:X:49775289-49775312:+	3	0.981794	Y	mature,MIMAT0016925
hsa-mir-500b	hg19:X:49775289-49775313:+	2	0.654529	Y	mature,MIMAT0016925
hsa-mir-500b	hg19:X:49775329-49775350:+	1	0.327265	N	unannotated
hsa-mir-501	hg19:X:49774343-49774364:+	5	1.636323	N	mature,MIMAT0002872
hsa-mir-501	hg19:X:49774343-49774365:+	3	0.981794	N	mature,MIMAT0002872
hsa-mir-501	hg19:X:49774343-49774366:+	3	0.981794	N	mature,MIMAT0002872
hsa-mir-501	hg19:X:49774343-49774367:+	1	0.327265	N	mature,MIMAT0002872
hsa-mir-501	hg19:X:49774343-49774369:+	1	0.327265	N	mature,MIMAT0002872
hsa-mir-501	hg19:X:49774380-49774400:+	11	3.599911	N	mature,MIMAT0004774
hsa-mir-501	hg19:X:49774380-49774401:+	1	0.327265	N	mature,MIMAT0004774
hsa-mir-501	hg19:X:49774380-49774402:+	16	5.236234	N	mature,MIMAT0004774
hsa-mir-501	hg19:X:49774380-49774403:+	65	21.272202	N	mature,MIMAT0004774
hsa-mir-501	hg19:X:49774381-49774401:+	1	0.327265	N	mature,MIMAT0004774
hsa-mir-501	hg19:X:49774381-49774402:+	1	0.327265	N	mature,MIMAT0004774
hsa-mir-501	hg19:X:49774381-49774403:+	11	3.599911	N	mature,MIMAT0004774
hsa-mir-501	hg19:X:49774381-49774404:+	1	0.327265	N	mature,MIMAT0004774
hsa-mir-502	hg19:X:49779220-49779243:+	1	0.327265	N	mature,MIMAT0002873
hsa-mir-502	hg19:X:49779257-49779277:+	13	4.254440	Y	mature,MIMAT0004775
hsa-mir-502	hg19:X:49779257-49779278:+	5	1.636323	Y	mature,MIMAT0004775
hsa-mir-502	hg19:X:49779257-49779279:+	4	1.309059	N	mature,MIMAT0004775
hsa-mir-502	hg19:X:49779257-49779280:+	3	0.981794	N	mature,MIMAT0004775
hsa-mir-502	hg19:X:49779258-49779277:+	2	0.654529	Y	mature,MIMAT0004775
hsa-mir-502	hg19:X:49779258-49779278:+	1	0.327265	Y	mature,MIMAT0004775
hsa-mir-503	hg19:X:133680362-133680383:-	1	0.327265	N	unannotated
hsa-mir-503	hg19:X:133680362-133680384:-	5	1.636323	N	unannotated
hsa-mir-503	hg19:X:133680382-133680402:-	1	0.327265	N	stemloop
hsa-mir-503	hg19:X:133680400-133680424:-	1	0.327265	N	mature,MIMAT0002874
hsa-mir-503	hg19:X:133680401-133680419:-	1	0.327265	N	mature,MIMAT0002874
hsa-mir-503	hg19:X:133680401-133680424:-	17	5.563499	N	mature,MIMAT0002874
hsa-mir-503	hg19:X:133680402-133680424:-	3	0.981794	N	mature,MIMAT0002874
hsa-mir-503	hg19:X:133680403-133680424:-	2	0.654529	N	mature,MIMAT0002874
hsa-mir-503	hg19:X:133680404-133680424:-	10	3.272646	N	mature,MIMAT0002874
hsa-mir-503	hg19:X:133680405-133680424:-	1	0.327265	N	mature,MIMAT0002874
hsa-mir-505	hg19:X:139006317-139006339:-	4	1.309059	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006317-139006340:-	10	3.272646	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006317-139006341:-	15	4.908970	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006317-139006343:-	1	0.327265	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006318-139006339:-	1	0.327265	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006318-139006340:-	3	0.981794	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006318-139006341:-	5	1.636323	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006319-139006339:-	5	1.636323	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006319-139006340:-	5	1.636323	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006319-139006341:-	29	9.490675	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006320-139006340:-	1	0.327265	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006320-139006341:-	11	3.599911	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006321-139006341:-	7	2.290853	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006322-139006341:-	4	1.309059	N	mature,MIMAT0002876
hsa-mir-505	hg19:X:139006354-139006377:-	16	5.236234	N	star,MIMAT0004776
hsa-mir-505	hg19:X:139006355-139006377:-	3	0.981794	N	star,MIMAT0004776
hsa-mir-505	hg19:X:139006357-139006377:-	1	0.327265	N	star,MIMAT0004776
hsa-mir-505	hg19:X:139006377-139006397:-	1	0.327265	N	precursor
hsa-mir-506	hg19:X:146312271-146312293:-	1	0.327265	N	mature,MIMAT0002878
hsa-mir-508	hg19:X:146318463-146318486:-	1	0.327265	N	mature,MIMAT0002880
hsa-mir-509-3	hg19:X:146341180-146341202:-	1	0.327265	N	mature,MIMAT0002881
hsa-mir-511-1	hg19:10:17887122-17887143:+	1	0.327265	N	mature,MIMAT0002808
hsa-mir-511-2	hg19:10:18134051-18134071:+	1	0.327265	N	mature,MIMAT0002808
hsa-mir-512-1	hg19:19:54169983-54170004:+	1	0.327265	N	mature,MIMAT0002823
hsa-mir-512-2	hg19:19:54172431-54172453:+	1	0.327265	N	mature,MIMAT0002822
hsa-mir-512-2	hg19:19:54172467-54172488:+	1	0.327265	N	mature,MIMAT0002823
hsa-mir-514-2	hg19:X:146363475-146363498:-	1	0.327265	N	mature,MIMAT0002883
hsa-mir-514-3	hg19:X:146366173-146366194:-	1	0.327265	N	mature,MIMAT0002883
hsa-mir-516a-1	hg19:19:54259988-54260010:+	1	0.327265	Y	precursor
hsa-mir-516a-1	hg19:19:54259989-54260009:+	1	0.327265	Y	precursor
hsa-mir-516a-1	hg19:19:54259989-54260010:+	8	2.618117	Y	precursor
hsa-mir-516a-1	hg19:19:54259990-54260010:+	9	2.945382	Y	precursor
hsa-mir-516a-1	hg19:19:54260010-54260032:+	36	11.781527	N	mature,MIMAT0004770
hsa-mir-516a-1	hg19:19:54260010-54260033:+	21	6.872558	N	mature,MIMAT0004770
hsa-mir-516a-1	hg19:19:54260010-54260034:+	5	1.636323	N	mature,MIMAT0004770
hsa-mir-516a-2	hg19:19:54264402-54264422:+	2	0.654529	N	mature,MIMAT0004770
hsa-mir-516a-2	hg19:19:54264402-54264423:+	2	0.654529	N	mature,MIMAT0004770
hsa-mir-516a-2	hg19:19:54264402-54264424:+	23	7.527087	N	mature,MIMAT0004770
hsa-mir-516a-2	hg19:19:54264402-54264425:+	20	6.545293	N	mature,MIMAT0004770
hsa-mir-516a-2	hg19:19:54264402-54264426:+	3	0.981794	N	mature,MIMAT0004770
hsa-mir-517a	hg19:19:54215575-54215597:+	1	0.327265	Y	mature,MIMAT0002852
hsa-mir-517b	hg19:19:54224372-54224394:+	1	0.327265	Y	mature,MIMAT0002857
hsa-mir-518a-1	hg19:19:54234273-54234292:+	1	0.327265	Y	mature,MIMAT0005457
hsa-mir-518a-1	hg19:19:54234273-54234293:+	5	1.636323	Y	mature,MIMAT0005457
hsa-mir-518a-1	hg19:19:54234273-54234294:+	11	3.599911	Y	mature,MIMAT0005457
hsa-mir-518a-1	hg19:19:54234273-54234295:+	1	0.327265	Y	mature,MIMAT0005457
hsa-mir-518a-2	hg19:19:54242602-54242622:+	3	0.981794	Y	mature,MIMAT0005457
hsa-mir-518a-2	hg19:19:54242602-54242623:+	5	1.636323	Y	mature,MIMAT0005457
hsa-mir-518b	hg19:19:54206041-54206063:+	1	0.327265	N	mature,MIMAT0002844
hsa-mir-518e	hg19:19:54233085-54233107:+	1	0.327265	Y	precursor
hsa-mir-518e	hg19:19:54233086-54233106:+	1	0.327265	Y	precursor
hsa-mir-518e	hg19:19:54233086-54233107:+	8	2.618117	Y	precursor
hsa-mir-518e	hg19:19:54233087-54233107:+	9	2.945382	Y	precursor
hsa-mir-519a-1	hg19:19:54255642-54255665:+	1	0.327265	N	precursor
hsa-mir-519a-1	hg19:19:54255645-54255664:+	1	0.327265	N	precursor
hsa-mir-519a-1	hg19:19:54255663-54255684:+	1	0.327265	N	star,MIMAT0005452
hsa-mir-519a-1	hg19:19:54255664-54255684:+	3	0.981794	N	star,MIMAT0005452
hsa-mir-519a-1	hg19:19:54255664-54255685:+	33	10.799733	N	star,MIMAT0005452
hsa-mir-519a-1	hg19:19:54255664-54255686:+	100	32.726465	N	star,MIMAT0005452
hsa-mir-519a-1	hg19:19:54255703-54255723:+	1	0.327265	N	mature,MIMAT0002869
hsa-mir-519a-1	hg19:19:54255703-54255724:+	1	0.327265	N	mature,MIMAT0002869
hsa-mir-519a-1	hg19:19:54255703-54255725:+	15	4.908970	N	mature,MIMAT0002869
hsa-mir-519a-1	hg19:19:54255704-54255724:+	1	0.327265	N	mature,MIMAT0002869
hsa-mir-519a-1	hg19:19:54255705-54255725:+	1	0.327265	N	mature,MIMAT0002869
hsa-mir-519a-2	hg19:19:54265591-54265612:+	3	0.981794	Y	unannotated
hsa-mir-519a-2	hg19:19:54265592-54265612:+	17	5.563499	Y	unannotated
hsa-mir-519a-2	hg19:19:54265593-54265612:+	26	8.508881	Y	unannotated
hsa-mir-519a-2	hg19:19:54265594-54265612:+	2	0.654529	N	unannotated
hsa-mir-519a-2	hg19:19:54265594-54265613:+	1	0.327265	Y	unannotated
hsa-mir-519a-2	hg19:19:54265595-54265612:+	1	0.327265	N	unannotated
hsa-mir-519a-2	hg19:19:54265612-54265632:+	1	0.327265	Y	unannotated
hsa-mir-519a-2	hg19:19:54265612-54265634:+	11	3.599911	Y	unannotated
hsa-mir-519a-2	hg19:19:54265613-54265632:+	1	0.327265	Y	unannotated
hsa-mir-519a-2	hg19:19:54265651-54265672:+	1	0.327265	N	mature,MIMAT0002869
hsa-mir-519a-2	hg19:19:54265651-54265673:+	8	2.618117	N	mature,MIMAT0002869
hsa-mir-519a-2	hg19:19:54265652-54265673:+	1	0.327265	N	mature,MIMAT0002869
hsa-mir-519a-2	hg19:19:54265653-54265673:+	1	0.327265	N	mature,MIMAT0002869
hsa-mir-519e	hg19:19:54183244-54183266:+	1	0.327265	N	mature,MIMAT0002829
hsa-mir-519e	hg19:19:54183246-54183266:+	1	0.327265	N	mature,MIMAT0002829
hsa-mir-520a	hg19:19:54194128-54194148:+	1	0.327265	N	precursor
hsa-mir-520a	hg19:19:54194128-54194149:+	2	0.654529	N	precursor
hsa-mir-520a	hg19:19:54194129-54194148:+	1	0.327265	N	precursor
hsa-mir-520a	hg19:19:54194149-54194170:+	1	0.327265	N	mature,MIMAT0002833
hsa-mir-520b	hg19:19:54204482-54204502:+	1	0.327265	Y	unannotated
hsa-mir-520b	hg19:19:54204482-54204504:+	11	3.599911	Y	unannotated
hsa-mir-520b	hg19:19:54204483-54204502:+	1	0.327265	Y	unannotated
hsa-mir-520d	hg19:19:54223345-54223365:+	2	0.654529	Y	precursor
hsa-mir-520d	hg19:19:54223346-54223365:+	1	0.327265	Y	precursor
hsa-mir-520f	hg19:19:54185466-54185489:+	1	0.327265	N	mature,MIMAT0002830
hsa-mir-521-1	hg19:19:54251884-54251904:+	1	0.327265	N	unannotated
hsa-mir-521-1	hg19:19:54251884-54251905:+	1	0.327265	N	unannotated
hsa-mir-521-1	hg19:19:54251885-54251905:+	5	1.636323	N	unannotated
hsa-mir-521-1	hg19:19:54251943-54251965:+	2	0.654529	N	mature,MIMAT0002854
hsa-mir-521-2	hg19:19:54219901-54219922:+	1	0.327265	N	mature,MIMAT0002854
hsa-mir-521-2	hg19:19:54219901-54219923:+	2	0.654529	N	mature,MIMAT0002854
hsa-mir-522	hg19:19:54254458-54254479:+	3	0.981794	Y	precursor
hsa-mir-522	hg19:19:54254459-54254479:+	17	5.563499	Y	precursor
hsa-mir-522	hg19:19:54254460-54254479:+	26	8.508881	Y	precursor
hsa-mir-522	hg19:19:54254461-54254479:+	2	0.654529	N	precursor
hsa-mir-522	hg19:19:54254461-54254480:+	1	0.327265	Y	precursor
hsa-mir-522	hg19:19:54254518-54254538:+	8	2.618117	N	mature,MIMAT0002868
hsa-mir-522	hg19:19:54254518-54254539:+	25	8.181616	N	mature,MIMAT0002868
hsa-mir-522	hg19:19:54254518-54254540:+	12	3.927176	N	mature,MIMAT0002868
hsa-mir-527	hg19:19:54257285-54257304:+	1	0.327265	Y	mature,MIMAT0002862
hsa-mir-527	hg19:19:54257285-54257305:+	8	2.618117	Y	mature,MIMAT0002862
hsa-mir-527	hg19:19:54257285-54257306:+	16	5.236234	Y	mature,MIMAT0002862
hsa-mir-527	hg19:19:54257285-54257307:+	1	0.327265	Y	mature,MIMAT0002862
hsa-mir-527	hg19:19:54257323-54257345:+	3	0.981794	N	unannotated
hsa-mir-532	hg19:X:49767772-49767795:+	2	0.654529	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767789:+	1	0.327265	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767790:+	1	0.327265	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767791:+	1	0.327265	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767792:+	13	4.254440	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767793:+	43	14.072380	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767794:+	295	96.543071	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767795:+	1711	559.949811	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767796:+	28	9.163410	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767773-49767797:+	1	0.327265	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767774-49767794:+	9	2.945382	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767774-49767795:+	80	26.181172	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767774-49767796:+	1	0.327265	N	mature,MIMAT0002888
hsa-mir-532	hg19:X:49767810-49767830:+	11	3.599911	N	mature,MIMAT0004780
hsa-mir-532	hg19:X:49767810-49767831:+	28	9.163410	N	mature,MIMAT0004780
hsa-mir-532	hg19:X:49767810-49767832:+	37	12.108792	N	mature,MIMAT0004780
hsa-mir-532	hg19:X:49767810-49767833:+	1	0.327265	N	mature,MIMAT0004780
hsa-mir-542	hg19:X:133675393-133675416:-	53	17.345026	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675394-133675416:-	377	123.378772	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675394-133675417:-	18	5.890764	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675395-133675416:-	152	49.744226	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675395-133675417:-	52	17.017762	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675396-133675415:-	1	0.327265	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675396-133675416:-	177	57.925842	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675396-133675417:-	166	54.325931	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675397-133675416:-	5	1.636323	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675397-133675417:-	11	3.599911	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675398-133675417:-	1	0.327265	N	mature,MIMAT0003389
hsa-mir-542	hg19:X:133675430-133675453:-	3	0.981794	N	mature,MIMAT0003340
hsa-mir-542	hg19:X:133675432-133675453:-	2	0.654529	N	mature,MIMAT0003340
hsa-mir-542	hg19:X:133675433-133675453:-	1	0.327265	N	mature,MIMAT0003340
hsa-mir-542	hg19:X:133675453-133675472:-	7	2.290853	N	precursor
hsa-mir-542	hg19:X:133675453-133675473:-	10	3.272646	N	precursor
hsa-mir-542	hg19:X:133675455-133675473:-	1	0.327265	N	precursor
hsa-mir-543	hg19:14:101498370-101498390:+	1	0.327265	N	mature,MIMAT0004954
hsa-mir-543	hg19:14:101498370-101498391:+	1	0.327265	N	mature,MIMAT0004954
hsa-mir-543	hg19:14:101498370-101498392:+	1	0.327265	N	mature,MIMAT0004954
hsa-mir-545	hg19:X:73506961-73506984:-	1	0.327265	N	mature,MIMAT0003165
hsa-mir-545	hg19:X:73507000-73507021:-	2	0.654529	N	star,MIMAT0004785
hsa-mir-548a-3	hg19:8:105496670-105496688:-	1	0.327265	N	precursor
hsa-mir-548d-1	hg19:8:124360289-124360310:-	1	0.327265	N	mature,MIMAT0003323
hsa-mir-548d-2	hg19:17:65467620-65467642:-	1	0.327265	N	mature,MIMAT0003323
hsa-mir-548d-2	hg19:17:65467621-65467642:-	1	0.327265	N	mature,MIMAT0003323
hsa-mir-548e	hg19:10:112748736-112748758:+	2	0.654529	N	mature,MIMAT0005874
hsa-mir-548f-1	hg19:10:56367644-56367665:-	2	0.654529	N	mature,MIMAT0005895
hsa-mir-548f-1	hg19:10:56367644-56367666:-	34	11.126998	N	mature,MIMAT0005895
hsa-mir-548f-1	hg19:10:56367644-56367667:-	7	2.290853	N	mature,MIMAT0005895
hsa-mir-548f-1	hg19:10:56367645-56367666:-	9	2.945382	N	mature,MIMAT0005895
hsa-mir-548f-1	hg19:10:56367645-56367667:-	1	0.327265	N	mature,MIMAT0005895
hsa-mir-548j	hg19:22:26951240-26951263:-	2	0.654529	N	mature,MIMAT0005875
hsa-mir-548j	hg19:22:26951241-26951262:-	2	0.654529	N	mature,MIMAT0005875
hsa-mir-548j	hg19:22:26951241-26951263:-	2	0.654529	N	mature,MIMAT0005875
hsa-mir-548k	hg19:11:70130092-70130114:+	5	1.636323	N	mature,MIMAT0005882
hsa-mir-548o	hg19:7:102046195-102046217:-	2	0.654529	N	mature,MIMAT0005919
